OrderID,Date,Customer,Product,Category,Region,Quantity,UnitPrice,Revenue,PaymentMethod
356,2025-01-15,Customer_690,Phone,Electronics,North,5,30843,154215,Net Banking
357,2024-06-28,Customer_159,Headphones,Electronics,South,8,23185,185480,UPI
358,2023-07-13,Customer_785,Watch,Electronics,North,7,40799,285593,Cash
359,2023-09-04,Customer_458,Phone,Electronics,North,10,2700,27000,Cash
360,2023-09-08,Customer_553,Watch,Electronics,West,8,15857,126856,Card
361,2025-02-11,Customer_240,Printer,Electronics,South,9,19457,175113,UPI
362,2024-08-14,Customer_898,Camera,Gadgets,East,4,20276,81104,Card
363,2024-11-07,Customer_63,Camera,Electronics,West,5,18532,92660,Card
364,2024-10-03,Customer_996,Watch,Accessories,Central,8,3572,28576,UPI
365,2024-10-20,Customer_427,Watch,Accessories,Central,6,46133,276798,Net Banking
366,2023-06-02,Customer_247,Tablet,Accessories,South,9,31532,283788,Card
367,2023-11-04,Customer_576,Printer,Gadgets,South,8,4276,34208,Net Banking
368,2024-03-02,Customer_262,Camera,Gadgets,South,7,16415,114905,Card
369,2023-12-05,Customer_549,Watch,Electronics,West,6,6559,39354,Card
370,2023-02-22,Customer_895,Tablet,Accessories,Central,10,3091,30910,Cash
371,2023-07-12,Customer_214,Printer,Gadgets,Central,4,31917,127668,UPI
372,2023-11-07,Customer_773,Laptop,Electronics,South,2,49447,98894,Net Banking
373,2023-09-06,Customer_566,Watch,Gadgets,South,7,16184,113288,UPI
374,2025-03-05,Customer_368,Tablet,Accessories,West,9,43014,387126,UPI
375,2023-09-25,Customer_823,Tablet,Gadgets,West,8,6962,55696,Net Banking
376,2025-02-18,Customer_424,Printer,Accessories,South,6,21007,126042,Cash
377,2024-07-30,Customer_567,Printer,Electronics,South,1,17590,17590,Net Banking
378,2023-10-30,Customer_584,Phone,Electronics,East,4,25393,101572,Card
379,2024-05-26,Customer_990,Camera,Gadgets,East,5,32522,162610,Net Banking
380,2024-04-16,Customer_738,Phone,Gadgets,East,3,9672,29016,Net Banking
381,2023-07-08,Customer_860,Camera,Gadgets,North,9,2716,24444,Cash
382,2025-04-17,Customer_863,Watch,Electronics,North,7,9510,66570,Card
383,2023-03-11,Customer_467,Watch,Electronics,North,4,33643,134572,UPI
384,2023-03-03,Customer_500,Camera,Gadgets,Central,8,43706,349648,Cash
385,2023-01-07,Customer_543,Camera,Gadgets,West,1,1596,1596,UPI
386,2024-07-02,Customer_110,Tablet,Electronics,Central,7,12248,85736,Cash
387,2024-06-20,Customer_259,Phone,Electronics,South,10,35001,350010,UPI
388,2023-10-01,Customer_471,Printer,Accessories,North,6,27109,162654,Card
389,2024-12-14,Customer_416,Phone,Accessories,North,1,6627,6627,Net Banking
390,2024-01-22,Customer_176,Camera,Accessories,North,1,46561,46561,Cash
391,2024-05-26,Customer_917,Printer,Accessories,East,10,6749,67490,Cash
392,2023-08-24,Customer_48,Phone,Gadgets,Central,8,18266,146128,Cash
393,2024-12-01,Customer_952,Tablet,Gadgets,Central,1,12254,12254,UPI
394,2023-01-17,Customer_307,Phone,Gadgets,South,7,5542,38794,Card
395,2024-07-31,Customer_394,Phone,Gadgets,West,9,22240,200160,Card
396,2025-03-20,Customer_998,Watch,Gadgets,North,9,49354,444186,UPI
397,2023-02-24,Customer_620,Laptop,Accessories,South,2,22821,45642,Net Banking
398,2025-03-03,Customer_234,Tablet,Electronics,East,8,32652,261216,UPI
399,2024-07-20,Customer_390,Headphones,Accessories,South,10,43797,437970,Cash
400,2025-03-01,Customer_275,Camera,Accessories,South,2,5876,11752,Card
401,2024-01-25,Customer_370,Watch,Gadgets,South,7,21253,148771,Cash
402,2023-04-04,Customer_105,Laptop,Accessories,West,6,18179,109074,Card
403,2023-03-31,Customer_525,Phone,Accessories,West,9,36855,331695,Net Banking
404,2023-04-16,Customer_612,Laptop,Electronics,East,9,6599,59391,UPI
405,2025-06-03,Customer_798,Headphones,Electronics,East,7,25914,181398,Cash
406,2025-01-12,Customer_702,Camera,Electronics,Central,9,11613,104517,Net Banking
407,2023-06-23,Customer_150,Phone,Accessories,East,5,32817,164085,Cash
408,2023-06-21,Customer_802,Headphones,Accessories,West,5,32234,161170,Cash
409,2024-01-05,Customer_201,Tablet,Electronics,West,10,40914,409140,Net Banking
410,2023-04-20,Customer_862,Phone,Accessories,North,7,22272,155904,Net Banking
411,2025-04-03,Customer_836,Printer,Accessories,West,6,28720,172320,Card
412,2023-11-04,Customer_182,Tablet,Gadgets,South,8,21090,168720,Net Banking
413,2023-11-23,Customer_334,Tablet,Gadgets,West,10,16387,163870,Net Banking
414,2023-10-15,Customer_205,Printer,Accessories,East,2,37452,74904,Card
415,2024-11-29,Customer_215,Printer,Gadgets,North,8,46923,375384,Net Banking
416,2025-03-27,Customer_512,Tablet,Gadgets,North,7,44604,312228,Card
417,2024-10-10,Customer_434,Tablet,Electronics,East,3,47373,142119,Net Banking
418,2023-03-17,Customer_548,Headphones,Gadgets,West,10,26767,267670,Net Banking
419,2024-07-10,Customer_937,Laptop,Accessories,Central,10,42323,423230,Cash
420,2023-04-22,Customer_628,Printer,Electronics,East,3,42901,128703,Cash
421,2024-07-30,Customer_109,Watch,Gadgets,West,6,28710,172260,Cash
422,2023-04-11,Customer_595,Tablet,Electronics,Central,9,37068,333612,Card
423,2024-04-01,Customer_513,Tablet,Accessories,West,10,45748,457480,Card
424,2023-12-20,Customer_943,Laptop,Accessories,North,5,27761,138805,Cash
425,2023-04-29,Customer_352,Printer,Gadgets,South,6,20940,125640,Net Banking
426,2025-03-14,Customer_100,Phone,Gadgets,West,6,31705,190230,Net Banking
427,2025-01-09,Customer_46,Watch,Accessories,East,2,20178,40356,Cash
428,2023-01-24,Customer_250,Printer,Accessories,North,3,49028,147084,Card
429,2024-07-19,Customer_238,Phone,Accessories,Central,7,30781,215467,Net Banking
430,2024-10-06,Customer_756,Phone,Electronics,West,7,2413,16891,Card
431,2024-04-05,Customer_220,Camera,Accessories,West,1,46685,46685,Card
432,2023-10-13,Customer_819,Printer,Gadgets,North,10,7168,71680,Card
433,2024-01-10,Customer_687,Tablet,Electronics,West,2,17693,35386,Net Banking
434,2024-06-24,Customer_402,Watch,Accessories,Central,7,40562,283934,Cash
435,2023-12-23,Customer_723,Tablet,Accessories,Central,3,44644,133932,UPI
436,2024-09-21,Customer_245,Camera,Electronics,South,6,8224,49344,UPI
437,2023-04-30,Customer_429,Phone,Accessories,South,9,25958,233622,Card
438,2024-08-11,Customer_551,Headphones,Accessories,South,8,42148,337184,Card
439,2024-07-22,Customer_323,Phone,Accessories,East,3,12761,38283,Net Banking
440,2024-09-26,Customer_200,Laptop,Accessories,North,8,9447,75576,Net Banking
441,2024-07-29,Customer_504,Camera,Gadgets,West,7,45372,317604,Net Banking
442,2024-12-28,Customer_579,Printer,Accessories,West,3,5917,17751,Cash
443,2025-03-25,Customer_231,Printer,Electronics,East,1,18512,18512,UPI
444,2023-06-22,Customer_524,Printer,Accessories,Central,8,36526,292208,Cash
445,2024-08-09,Customer_843,Laptop,Accessories,Central,6,36023,216138,Cash
446,2025-02-17,Customer_105,Watch,Accessories,Central,4,28362,113448,Card
447,2023-11-01,Customer_883,Printer,Electronics,West,5,23344,116720,Cash
448,2024-03-25,Customer_603,Printer,Electronics,South,4,48840,195360,UPI
449,2025-05-31,Customer_143,Watch,Gadgets,West,3,40880,122640,Card
450,2025-04-13,Customer_288,Phone,Electronics,Central,6,35383,212298,Card
451,2023-11-28,Customer_976,Watch,Accessories,East,10,18020,180200,Cash
452,2023-05-19,Customer_130,Printer,Accessories,North,5,43484,217420,Card
453,2023-09-13,Customer_403,Phone,Gadgets,East,4,44817,179268,Net Banking
454,2023-05-26,Customer_463,Camera,Gadgets,East,7,25087,175609,Cash
455,2024-10-10,Customer_285,Printer,Electronics,West,9,49639,446751,UPI
456,2024-04-10,Customer_96,Headphones,Accessories,Central,1,48519,48519,Net Banking
457,2024-10-12,Customer_408,Watch,Gadgets,East,2,35524,71048,Card
458,2024-03-15,Customer_849,Printer,Electronics,West,5,21659,108295,UPI
459,2023-12-12,Customer_808,Camera,Gadgets,South,10,32307,323070,UPI
460,2024-11-29,Customer_803,Printer,Electronics,North,2,41537,83074,Net Banking
461,2023-01-17,Customer_982,Laptop,Electronics,West,8,544,4352,Net Banking
462,2023-07-27,Customer_96,Watch,Electronics,East,3,18458,55374,UPI
463,2023-09-14,Customer_641,Laptop,Accessories,South,1,26474,26474,UPI
464,2025-01-13,Customer_98,Watch,Electronics,West,2,46617,93234,Cash
465,2023-08-07,Customer_532,Headphones,Electronics,South,10,15323,153230,Net Banking
466,2023-01-10,Customer_711,Laptop,Gadgets,East,2,28176,56352,Card
467,2024-05-04,Customer_826,Laptop,Electronics,West,2,48391,96782,Cash
468,2023-04-16,Customer_793,Tablet,Accessories,East,3,25582,76746,Card
469,2024-10-18,Customer_9,Watch,Electronics,North,9,37415,336735,Card
470,2024-03-26,Customer_631,Tablet,Gadgets,South,3,27481,82443,Net Banking
471,2025-05-30,Customer_127,Phone,Electronics,North,3,49812,149436,Net Banking
472,2023-12-26,Customer_661,Headphones,Accessories,South,4,18651,74604,Cash
473,2023-09-12,Customer_798,Camera,Gadgets,Central,10,19172,191720,Cash
474,2025-05-18,Customer_622,Printer,Gadgets,East,4,34431,137724,Card
475,2025-02-04,Customer_396,Headphones,Accessories,North,4,32932,131728,Cash
476,2023-09-04,Customer_911,Headphones,Gadgets,Central,2,35121,70242,Cash
477,2024-01-05,Customer_375,Tablet,Electronics,West,10,28081,280810,Card
478,2025-02-20,Customer_15,Headphones,Electronics,North,10,4925,49250,UPI
479,2023-08-09,Customer_644,Laptop,Electronics,West,9,19275,173475,Net Banking
480,2024-03-09,Customer_631,Watch,Accessories,North,9,35735,321615,Card
481,2023-10-12,Customer_998,Laptop,Accessories,North,9,13816,124344,Card
482,2024-07-03,Customer_716,Tablet,Accessories,Central,2,20827,41654,Net Banking
483,2025-01-17,Customer_947,Printer,Electronics,North,4,6150,24600,Net Banking
484,2023-04-29,Customer_683,Headphones,Gadgets,Central,1,20769,20769,Card
485,2023-05-03,Customer_509,Laptop,Gadgets,South,1,11236,11236,UPI
486,2024-06-19,Customer_130,Camera,Gadgets,East,3,24870,74610,UPI
487,2025-01-20,Customer_537,Laptop,Electronics,East,7,18324,128268,Cash
488,2023-09-27,Customer_524,Watch,Gadgets,North,8,30331,242648,UPI
489,2023-02-26,Customer_262,Headphones,Gadgets,South,6,10809,64854,Cash
490,2024-08-10,Customer_522,Watch,Gadgets,North,4,49047,196188,Cash
491,2023-02-15,Customer_373,Printer,Electronics,South,1,31417,31417,Net Banking
492,2023-06-03,Customer_330,Phone,Electronics,Central,7,15213,106491,Card
493,2024-03-02,Customer_382,Watch,Accessories,East,2,37956,75912,Cash
494,2024-05-29,Customer_48,Watch,Electronics,South,4,34301,137204,Net Banking
495,2023-03-12,Customer_567,Headphones,Accessories,East,6,6161,36966,Net Banking
496,2023-01-09,Customer_758,Tablet,Electronics,East,10,20417,204170,Card
497,2024-04-20,Customer_923,Tablet,Gadgets,West,4,48502,194008,Card
498,2023-06-04,Customer_355,Laptop,Accessories,North,4,35990,143960,Cash
499,2023-12-10,Customer_211,Laptop,Gadgets,West,5,7312,36560,Card
500,2024-03-05,Customer_45,Headphones,Electronics,South,5,6596,32980,Card
501,2025-05-15,Customer_87,Camera,Accessories,East,8,49514,396112,Cash
502,2024-06-01,Customer_582,Phone,Gadgets,West,2,39290,78580,Cash
503,2024-03-21,Customer_872,Watch,Electronics,South,5,17604,88020,UPI
504,2025-03-31,Customer_279,Headphones,Gadgets,East,6,30171,181026,Card
505,2023-03-18,Customer_109,Phone,Electronics,Central,2,10684,21368,Card
506,2024-04-05,Customer_367,Headphones,Accessories,West,2,35622,71244,Card
507,2024-04-07,Customer_162,Tablet,Accessories,East,2,6425,12850,UPI
508,2025-04-26,Customer_856,Watch,Gadgets,Central,1,14591,14591,UPI
509,2023-06-01,Customer_526,Laptop,Gadgets,South,6,26468,158808,Cash
510,2024-11-24,Customer_876,Tablet,Accessories,South,1,27002,27002,Net Banking
511,2024-07-23,Customer_105,Watch,Gadgets,South,2,30780,61560,Card
512,2023-05-05,Customer_844,Laptop,Electronics,South,3,13484,40452,Net Banking
513,2024-01-17,Customer_266,Watch,Gadgets,North,10,38911,389110,Cash
514,2023-01-23,Customer_927,Laptop,Electronics,West,3,6527,19581,UPI
515,2023-05-06,Customer_444,Laptop,Accessories,North,3,38110,114330,Net Banking
516,2024-05-23,Customer_220,Laptop,Accessories,West,3,23696,71088,Card
517,2023-10-09,Customer_635,Tablet,Accessories,South,1,40746,40746,Card
518,2024-10-24,Customer_63,Tablet,Accessories,West,9,31893,287037,Cash
519,2023-10-14,Customer_906,Headphones,Electronics,West,4,42616,170464,Card
520,2024-10-07,Customer_368,Printer,Gadgets,North,7,47251,330757,Net Banking
521,2024-07-11,Customer_330,Printer,Accessories,East,10,33424,334240,Net Banking
522,2023-10-04,Customer_31,Phone,Electronics,East,10,14853,148530,UPI
523,2023-03-01,Customer_239,Printer,Accessories,Central,6,38772,232632,Card
524,2023-04-13,Customer_836,Phone,Gadgets,South,5,35475,177375,Cash
525,2025-02-21,Customer_181,Phone,Gadgets,West,6,11884,71304,Card
526,2024-08-29,Customer_721,Tablet,Gadgets,East,10,2348,23480,UPI
527,2024-08-04,Customer_556,Camera,Electronics,Central,4,32758,131032,UPI
528,2023-06-29,Customer_617,Headphones,Electronics,North,1,15745,15745,Card
529,2023-01-21,Customer_207,Camera,Accessories,North,6,40747,244482,Card
530,2023-12-15,Customer_152,Watch,Electronics,East,1,1936,1936,Card
531,2025-03-03,Customer_722,Laptop,Gadgets,East,2,24983,49966,Net Banking
532,2024-08-23,Customer_1000,Laptop,Accessories,East,6,9442,56652,Card
533,2025-01-19,Customer_725,Headphones,Gadgets,West,6,11916,71496,UPI
534,2023-08-17,Customer_752,Watch,Gadgets,South,7,20607,144249,UPI
535,2023-05-11,Customer_872,Phone,Gadgets,North,10,26163,261630,Cash
536,2023-07-06,Customer_580,Camera,Accessories,Central,4,42419,169676,Cash
537,2024-05-23,Customer_328,Phone,Accessories,North,4,23228,92912,Card
538,2024-10-13,Customer_272,Laptop,Gadgets,East,8,1246,9968,Card
539,2023-09-13,Customer_738,Watch,Electronics,East,5,7580,37900,Cash
540,2023-02-19,Customer_505,Headphones,Accessories,West,3,27633,82899,Net Banking
541,2023-12-26,Customer_667,Camera,Accessories,North,8,38383,307064,Card
542,2023-06-16,Customer_327,Headphones,Electronics,North,5,1815,9075,UPI
543,2023-04-18,Customer_750,Laptop,Accessories,South,7,11045,77315,Cash
544,2024-07-14,Customer_722,Laptop,Accessories,Central,10,32136,321360,Cash
545,2024-03-17,Customer_55,Watch,Electronics,Central,7,10795,75565,Cash
546,2023-12-06,Customer_948,Phone,Electronics,West,9,47819,430371,UPI
547,2024-11-07,Customer_403,Tablet,Accessories,South,2,3752,7504,Net Banking
548,2023-06-07,Customer_302,Laptop,Accessories,North,7,6242,43694,Net Banking
549,2023-07-24,Customer_299,Laptop,Electronics,South,3,42324,126972,Cash
550,2024-04-29,Customer_501,Printer,Electronics,East,7,31363,219541,UPI
551,2023-04-04,Customer_907,Watch,Gadgets,West,3,24815,74445,Net Banking
552,2024-01-14,Customer_477,Phone,Accessories,North,5,29318,146590,UPI
553,2023-08-20,Customer_771,Printer,Accessories,Central,1,10404,10404,Cash
554,2023-03-29,Customer_233,Watch,Accessories,Central,7,39148,274036,Cash
555,2025-05-10,Customer_888,Headphones,Gadgets,West,9,45527,409743,Net Banking
556,2024-08-09,Customer_925,Phone,Accessories,East,2,26373,52746,Cash
557,2024-05-29,Customer_124,Camera,Gadgets,Central,10,10163,101630,Net Banking
558,2023-06-27,Customer_434,Phone,Electronics,South,3,3296,9888,Cash
559,2024-11-30,Customer_328,Headphones,Electronics,South,10,17400,174000,Cash
560,2023-03-31,Customer_878,Headphones,Gadgets,West,9,21873,196857,UPI
561,2024-06-16,Customer_801,Headphones,Electronics,Central,10,34746,347460,Net Banking
562,2023-04-26,Customer_597,Headphones,Electronics,South,10,39030,390300,Cash
563,2023-04-19,Customer_899,Camera,Electronics,East,9,23035,207315,Net Banking
564,2023-09-28,Customer_485,Headphones,Gadgets,West,10,40408,404080,Cash
565,2023-06-26,Customer_698,Tablet,Accessories,South,10,40388,403880,Net Banking
566,2023-02-09,Customer_487,Headphones,Accessories,South,1,49373,49373,UPI
567,2024-01-17,Customer_864,Laptop,Accessories,East,5,18872,94360,Net Banking
568,2025-05-28,Customer_308,Watch,Gadgets,North,4,9307,37228,Net Banking
569,2025-03-03,Customer_662,Printer,Accessories,East,7,40147,281029,Cash
570,2023-07-12,Customer_889,Headphones,Electronics,West,8,34349,274792,UPI
571,2025-04-20,Customer_727,Laptop,Gadgets,South,2,20889,41778,Net Banking
572,2023-05-19,Customer_198,Printer,Gadgets,Central,1,11886,11886,Card
573,2025-05-07,Customer_941,Laptop,Electronics,North,8,3813,30504,UPI
574,2024-12-22,Customer_407,Phone,Accessories,East,8,33603,268824,Cash
575,2024-11-28,Customer_457,Laptop,Electronics,East,8,39431,315448,Card
576,2025-06-10,Customer_168,Headphones,Gadgets,Central,6,23060,138360,UPI
577,2025-02-05,Customer_396,Printer,Gadgets,North,5,2298,11490,Cash
578,2023-06-16,Customer_231,Printer,Gadgets,South,4,42926,171704,Card
579,2023-10-03,Customer_10,Watch,Accessories,Central,1,45208,45208,Net Banking
580,2023-05-16,Customer_259,Watch,Electronics,Central,1,15164,15164,UPI
581,2024-12-30,Customer_873,Watch,Gadgets,East,7,25172,176204,UPI
582,2024-04-15,Customer_534,Tablet,Electronics,West,5,44880,224400,Net Banking
583,2024-08-21,Customer_663,Laptop,Electronics,Central,6,37295,223770,UPI
584,2023-11-02,Customer_284,Watch,Electronics,West,2,22538,45076,UPI
585,2025-06-01,Customer_530,Tablet,Accessories,East,4,10325,41300,Card
586,2023-02-28,Customer_144,Printer,Gadgets,West,6,45114,270684,Cash
587,2024-11-02,Customer_398,Headphones,Accessories,East,7,27015,189105,Cash
588,2024-08-20,Customer_731,Watch,Gadgets,South,6,48115,288690,Card
589,2024-12-03,Customer_308,Camera,Gadgets,West,6,33747,202482,Card
590,2025-05-10,Customer_483,Watch,Gadgets,South,5,6896,34480,Card
591,2025-01-28,Customer_922,Tablet,Gadgets,Central,3,45045,135135,UPI
592,2024-11-01,Customer_893,Laptop,Electronics,East,4,49272,197088,UPI
593,2024-03-06,Customer_302,Printer,Accessories,East,5,38875,194375,Net Banking
594,2025-05-21,Customer_967,Laptop,Accessories,North,10,38531,385310,Cash
595,2024-04-28,Customer_306,Phone,Gadgets,North,7,35223,246561,Net Banking
596,2023-02-25,Customer_420,Printer,Electronics,South,4,22957,91828,Net Banking
597,2023-05-27,Customer_341,Tablet,Gadgets,South,2,32454,64908,Card
598,2023-11-17,Customer_215,Watch,Electronics,North,8,18425,147400,Card
599,2024-08-13,Customer_630,Printer,Electronics,West,2,8980,17960,Net Banking
600,2024-10-10,Customer_5,Headphones,Accessories,West,8,25621,204968,Cash
601,2024-06-30,Customer_776,Phone,Gadgets,East,1,21616,21616,Card
602,2023-01-19,Customer_899,Watch,Electronics,South,4,45950,183800,UPI
603,2023-11-16,Customer_314,Phone,Electronics,West,9,39079,351711,Card
604,2023-03-08,Customer_746,Printer,Electronics,East,5,30379,151895,UPI
605,2024-03-20,Customer_769,Watch,Electronics,East,8,24043,192344,Card
606,2023-06-18,Customer_745,Printer,Accessories,North,4,15201,60804,Card
607,2023-08-05,Customer_127,Watch,Electronics,Central,9,11574,104166,UPI
608,2024-12-29,Customer_639,Watch,Electronics,West,5,35544,177720,Cash
609,2024-08-31,Customer_707,Laptop,Gadgets,North,1,3661,3661,Cash
610,2024-03-02,Customer_486,Headphones,Accessories,North,9,17063,153567,Card
611,2023-07-30,Customer_678,Watch,Gadgets,North,5,28082,140410,Cash
